#id,timestamp|gmt_local_diff_sec|gmt_servertime_diff_sec,name,lat,lon,bikes,spaces,installed,locked,temporary,total_docks,givesbonus_acceptspedelecs_fbbattlevel,pedelecs
246,1661426821|-3600|-3600,"Berry Street, Clerkenwell",51.52285301,-0.099994052,9,29,true,false,false,41,false,0
247,1661426821|-3600|-3600,"St. John's Wood Church, The Regent's Park",51.530529,-0.167515,28,22,true,false,false,50,false,0
248,1661426821|-3600|-3600,"Triangle Car Park, Hyde Park",51.50645179,-0.170279555,9,18,true,false,false,27,false,0
249,1661426821|-3600|-3600,"Harper Road, The Borough",51.49859784,-0.096191134,1,41,true,false,false,42,false,0
250,1661426821|-3600|-3600,"Royal Avenue 1, Chelsea",51.489932,-0.162727,1,7,true,false,false,10,false,0
251,1661426821|-3600|-3600,"Brushfield Street, Liverpool Street",51.518908,-0.079249,22,9,true,false,false,34,false,0
252,1661426821|-3600|-3600,"Jubilee Gardens, South Bank",51.5046364,-0.116542278,26,3,true,false,false,30,false,0
253,1661426821|-3600|-3600,"Shoreditch Park, Hoxton",51.53404294,-0.086379717,19,10,true,false,false,30,false,0
254,1661426821|-3600|-3600,"Chadwell Street, Angel",51.53051587,-0.106408455,9,9,true,false,false,18,false,0
255,1661426821|-3600|-3600,"Clifton Road, Maida Vale",51.52557531,-0.179592915,13,9,true,false,false,22,false,0
256,1661426821|-3600|-3600,"Houghton Street, Strand",51.51362054,-0.116764211,3,12,true,false,false,15,false,0
257,1661426821|-3600|-3600,"Westminster University, Marylebone",51.52248185,-0.154907218,1,15,true,false,false,16,false,0
258,1661426821|-3600|-3600,"Kensington Gore, Knightsbridge",51.50143293,-0.178656971,1,22,true,false,false,23,false,0
259,1661426821|-3600|-3600,"Bourne Street, Belgravia",51.490959,-0.1532331,2,13,true,false,false,16,false,0
260,1661426821|-3600|-3600,"Broadwick Street, Soho",51.5136846,-0.135580879,8,10,true,false,false,18,false,0
261,1661426821|-3600|-3600,"Princes Square, Bayswater",51.5134891,-0.191351186,5,11,true,false,false,16,false,0
262,1661426821|-3600|-3600,"LSBU (Borough Road), Elephant &amp; Castle",51.49874469,-0.103132904,25,10,true,false,false,35,false,0
263,1661426821|-3600|-3600,"St. Mary Axe, Aldgate",51.51422502,-0.080660083,7,14,true,false,false,21,false,0
264,1661426821|-3600|-3600,"Tysoe Street, Clerkenwell",51.52644342,-0.109256828,17,2,true,false,false,20,false,0
265,1661426821|-3600|-3600,"Southwick Street, Paddington",51.51595344,-0.169249375,17,0,true,false,false,17,false,0
266,1661426821|-3600|-3600,"Queen's Gate (North), Kensington",51.50102668,-0.180246101,1,40,true,false,false,41,false,0
267,1661426821|-3600|-3600,"Regency Street, Westminster",51.49206037,-0.132224622,9,12,true,false,false,22,false,0
269,1661426821|-3600|-3600,"Empire Square, The Borough",51.50082346,-0.089740764,35,10,true,false,false,46,false,0
270,1661426821|-3600|-3600,"Kennington Lane Rail Bridge, Vauxhall",51.4863434,-0.122492418,7,23,true,false,false,31,false,0
271,1661426821|-3600|-3600,"London Zoo,  The Regent's Park",51.53583617,-0.156285395,4,27,true,false,false,32,false,0
272,1661426821|-3600|-3600,"Baylis Road, Waterloo",51.50144456,-0.110699309,3,17,true,false,false,22,false,0
273,1661426821|-3600|-3600,"Belvedere Road 1, South Bank",51.50613324,-0.114686385,17,21,true,false,false,38,false,0
274,1661426821|-3600|-3600,"Warwick Road, Olympia",51.49671237,-0.20528437,21,15,true,false,false,36,false,0
275,1661426821|-3600|-3600,"Barbican Centre, Barbican",51.52004497,-0.092176447,5,13,true,false,false,19,false,0
277,1661426821|-3600|-3600,"Kensington Church Street, Kensington",51.50315739,-0.191496313,1,16,true,false,false,17,false,0
278,1661426821|-3600|-3600,"Tooley Street, Bermondsey",51.5034938,-0.07962099,14,13,true,false,false,27,false,0
279,1661426821|-3600|-3600,"North Wharf Road, Paddington",51.51862243,-0.176645823,3,22,true,false,false,25,false,0
280,1661426821|-3600|-3600,"Royal Avenue 2, Chelsea",51.490083,-0.162418,5,1,true,false,false,10,false,0
281,1661426821|-3600|-3600,"Smith Square, Westminster",51.49580589,-0.127575233,10,6,true,false,false,18,false,0
282,1661426821|-3600|-3600,"Royal London Hospital, Whitechapel",51.518675,-0.06111,5,37,true,false,false,42,false,0
283,1661426821|-3600|-3600,"Kingsway, Covent Garden",51.51440928,-0.118478757,1,15,true,false,false,16,false,0
284,1661426821|-3600|-3600,"Lambeth North Station, Waterloo",51.49914063,-0.112031483,2,18,true,false,false,20,false,0
286,1661426821|-3600|-3600,"St. John's Wood Road, St. John's Wood",51.5272947,-0.174653609,10,25,true,false,false,35,false,0
287,1661426821|-3600|-3600,"Bedford Way, Bloomsbury",51.52367314,-0.128377673,1,20,true,false,false,23,false,0
288,1661426821|-3600|-3600,"Elizabeth Bridge, Victoria",51.49236962,-0.147478734,25,9,true,false,false,34,false,0
289,1661426821|-3600|-3600,"South Audley Street, Mayfair",51.50923022,-0.151296092,1,14,true,false,false,15,false,0
290,1661426821|-3600|-3600,"St Mary's Hospital, Paddington",51.518268,-0.17110323,9,10,true,false,false,20,false,0
291,1661426821|-3600|-3600,"Claverton Street, Pimlico",51.48483991,-0.138089062,20,10,true,false,false,32,false,0
292,1661426821|-3600|-3600,"Montpelier Street, Knightsbridge",51.49888404,-0.165471605,5,11,true,false,false,16,false,0
293,1661426821|-3600|-3600,"Kensington Olympia Station, Olympia",51.49815779,-0.209494128,23,2,true,false,false,25,false,0
295,1661426821|-3600|-3600,"Swan Street, The Borough",51.50029631,-0.092762704,21,4,true,false,false,27,false,0
296,1661426821|-3600|-3600,"Knaresborough Place, Earl's Court",51.49363156,-0.190603326,8,10,true,false,false,18,false,0
297,1661426821|-3600|-3600,"Geraldine Street, Elephant &amp; Castle",51.49612799,-0.106000855,3,13,true,false,false,17,false,0
298,1661426821|-3600|-3600,"Curlew Street, Shad Thames",51.50227992,-0.074189225,12,9,true,false,false,21,false,0
299,1661426821|-3600|-3600,"Vincent Square, Westminster",51.49398524,-0.136928582,9,10,true,false,false,19,false,0
300,1661426821|-3600|-3600,"Serpentine Car Park, Hyde Park",51.505014,-0.17306032,10,4,true,false,false,17,false,0
301,1661426821|-3600|-3600,"Marylebone Lane, Marylebone",51.51475963,-0.148105415,4,18,true,false,false,24,false,0
302,1661426821|-3600|-3600,"Putney Pier, Wandsworth",51.466907,-0.216573,22,6,true,false,false,28,false,0
303,1661426821|-3600|-3600,"Albert Gate, Hyde Park",51.50295379,-0.158456089,30,2,true,false,false,34,false,0
306,1661426821|-3600|-3600,"Rathbone Street, Fitzrovia",51.51816295,-0.135025698,5,11,true,false,false,16,false,0
307,1661426821|-3600|-3600,"Black Lion Gate, Kensington Gardens",51.50990837,-0.187842717,13,7,true,false,false,24,false,0
308,1661426821|-3600|-3600,"Long Lane , Bermondsey",51.49907558,-0.085666316,18,1,true,false,false,20,false,0
309,1661426821|-3600|-3600,"Embankment (Savoy), Strand",51.50963123,-0.119047563,1,38,true,false,false,41,false,0
310,1661426821|-3600|-3600,"Black Prince Road, Vauxhall",51.4908679,-0.116911864,3,16,true,false,false,19,false,0
311,1661426821|-3600|-3600,"Foley Street, Fitzrovia",51.51918144,-0.140485596,2,21,true,false,false,24,false,0
312,1661426821|-3600|-3600,"Grove End Road, St. John's Wood",51.53088935,-0.176770502,7,13,true,false,false,20,false,0
313,1661426821|-3600|-3600,"Wells Street, Fitzrovia",51.51734403,-0.138072691,8,30,true,false,false,38,false,0
314,1661426821|-3600|-3600,"Tyers Gate, Bermondsey",51.50088934,-0.083159352,13,23,true,false,false,36,false,0
315,1661426821|-3600|-3600,"The Tennis Courts, The Regent's Park",51.52536703,-0.153463612,1,13,true,false,false,16,false,0
316,1661426821|-3600|-3600,"Warwick Row, Westminster",51.497998,-0.14296064,3,18,true,false,false,21,false,0
317,1661426821|-3600|-3600,"Dickens Square, Borough",51.49679128,-0.093913472,23,8,true,false,false,32,false,0
318,1661426821|-3600|-3600,"Sackville Street, Mayfair",51.51004801,-0.138846453,2,14,true,false,false,18,false,0
319,1661426821|-3600|-3600,"Baldwin Street, St. Luke's",51.52702563,-0.088542771,3,17,true,false,false,21,false,0
320,1661426821|-3600|-3600,"Queen Mother Sports Centre, Victoria",51.49357351,-0.139956043,15,7,true,false,false,26,false,0
321,1661426821|-3600|-3600,"Bermondsey Street, Bermondsey",51.49785559,-0.081608045,14,7,true,false,false,24,false,0
322,1661426821|-3600|-3600,"Palissy Street, Shoreditch",51.526293,-0.073955,5,20,true,false,false,26,false,0
323,1661426821|-3600|-3600,"Clifton Street, Shoreditch",51.523196,-0.083067,11,13,true,false,false,24,false,0
324,1661426821|-3600|-3600,"Ontario Street, Elephant &amp; Castle",51.49652013,-0.101384068,3,11,true,false,false,15,false,0
325,1661426821|-3600|-3600,"St. Martin's Street, West End",51.50908747,-0.129697889,6,10,true,false,false,18,false,0
326,1661426821|-3600|-3600,"Graham Street, Angel",51.53266186,-0.099981142,9,15,true,false,false,26,false,0
327,1661426821|-3600|-3600,"New North Road 1, Hoxton",51.53095,-0.085603,9,11,true,false,false,22,false,0
328,1661426821|-3600|-3600,"New North Road 2, Hoxton",51.53114,-0.086016,9,12,true,false,false,22,false,0
329,1661426821|-3600|-3600,"Prince Albert Road, The Regent's Park",51.53589283,-0.160854428,10,11,true,false,false,24,false,0
330,1661426821|-3600|-3600,"Eastbourne Mews, Paddington",51.51641749,-0.179135079,11,23,true,false,false,34,false,0
331,1661426821|-3600|-3600,"Bunhill Row, Moorgate",51.52085887,-0.089887855,18,12,true,false,false,30,false,0
332,1661426821|-3600|-3600,"Nevern Place, Earl's Court",51.49334336,-0.194757949,14,6,true,false,false,20,false,0
333,1661426821|-3600|-3600,"Palace Gardens Terrace, Notting Hill",51.50860544,-0.193764092,6,31,true,false,false,37,false,0
334,1661426821|-3600|-3600,"Concert Hall Approach 1, South Bank",51.505044,-0.115851,7,1,true,false,false,10,false,0
335,1661426821|-3600|-3600,"Tavistock Street, Covent Garden",51.51196803,-0.120718759,6,25,true,false,false,33,false,0
336,1661426821|-3600|-3600,"Concert Hall Approach 2, South Bank",51.504942,-0.115533,8,8,true,false,false,18,false,0
337,1661426821|-3600|-3600,"Pembridge Villas, Notting Hill",51.51108452,-0.197524944,5,11,true,false,false,16,false,0
338,1661426821|-3600|-3600,"Wellington Street , Strand",51.51175646,-0.119643424,9,14,true,false,false,24,false,0
339,1661426821|-3600|-3600,"Risinghill Street, Angel",51.5333196,-0.1117812,11,12,true,false,false,25,false,0
340,1661426821|-3600|-3600,"Bank of England Museum, Bank",51.51444134,-0.087587447,5,9,true,false,false,16,false,0
341,1661426821|-3600|-3600,"Craven Street, Strand",51.50810309,-0.12602103,2,18,true,false,false,23,false,0
343,1661426821|-3600|-3600,"London Zoo Car Park, The Regent's Park",51.53692216,-0.150181444,7,27,true,false,false,36,false,0
344,1661426821|-3600|-3600,"Goswell Road (City Uni), Finsbury",51.528246,-0.10102611,1,14,true,false,false,17,false,0
345,1661426821|-3600|-3600,"Flood Street, Chelsea",51.48802358,-0.166878535,19,11,true,false,false,33,false,0
347,1661426821|-3600|-3600,"Lower Marsh, Waterloo",51.50013942,-0.113936001,6,10,true,false,false,17,false,0
348,1661426821|-3600|-3600,"Grosvenor Square, Mayfair",51.51217033,-0.150481272,4,13,true,false,false,17,false,0
350,1661426821|-3600|-3600,"Queen's Gate, Kensington Gardens",51.5017154373867,-0.1798541843891,1,19,true,false,false,21,false,0
351,1661426821|-3600|-3600,"Macclesfield Rd, St Lukes",51.529423,-0.097122,11,13,true,false,false,28,false,0
352,1661426821|-3600|-3600,"Vauxhall Street, Vauxhall",51.486965,-0.116625,8,10,true,false,false,19,false,0
353,1661426821|-3600|-3600,"Greycoat Street , Westminster",51.49459148,-0.134234258,12,4,true,false,false,17,false,0
354,1661426821|-3600|-3600,"Northumberland Avenue, Strand",51.506767,-0.123702,3,32,true,false,false,37,false,0
355,1661426821|-3600|-3600,"Clapham Common Station, Clapham Common",51.461388,-0.13922146,4,15,true,false,false,21,false,0
356,1661426821|-3600|-3600,"South Kensington Station, South Kensington",51.494412,-0.173881,2,13,true,false,false,15,false,0
357,1661426821|-3600|-3600,"Howland Street, Fitzrovia",51.520994,-0.139016,1,28,true,false,false,30,false,0
358,1661426821|-3600|-3600,"High Holborn , Covent Garden",51.516226,-0.124826,8,10,true,false,false,20,false,0
359,1661426821|-3600|-3600,"Butler Place, Westminster",51.49782999,-0.135440826,5,13,true,false,false,18,false,0
360,1661426821|-3600|-3600,"Howick Place, Westminster",51.49675303,-0.138733562,9,18,true,false,false,27,false,0
361,1661426821|-3600|-3600,"Waterloo Station 2, Waterloo",51.50391973,-0.11342629,40,13,true,false,false,55,false,0
362,1661426821|-3600|-3600,"Royal College Street, Camden Town",51.536264,-0.133952,15,39,true,false,false,57,false,0
364,1661426821|-3600|-3600,"Store Street, Bloomsbury",51.519572,-0.13214036,11,20,true,false,false,32,false,0
365,1661426821|-3600|-3600,"City Road, Angel",51.530344,-0.100168,11,35,true,false,false,47,false,0
367,1661426821|-3600|-3600,"Harrowby Street, Marylebone",51.5173721,-0.1642075,0,14,true,false,false,16,false,0
368,1661426821|-3600|-3600,"Harriet Street, Knightsbridge",51.50024195,-0.15934065,6,18,true,false,false,25,false,0
370,1661426821|-3600|-3600,"Paddington Green, Paddington",51.520205,-0.174593,3,17,true,false,false,20,false,0
371,1661426821|-3600|-3600,"King Edward Walk, Waterloo",51.49775,-0.10988,3,19,true,false,false,22,false,0
372,1661426821|-3600|-3600,"Sardinia Street, Holborn",51.515208,-0.117863,1,22,true,false,false,24,false,0
373,1661426821|-3600|-3600,"Prince Consort Road, Knightsbridge",51.49980661,-0.176415994,5,13,true,false,false,18,false,0
374,1661426821|-3600|-3600,"Waterloo Station 1, Waterloo",51.50402794,-0.11386436,9,24,true,false,false,36,false,0
375,1661426821|-3600|-3600,"Kensington Town Hall, Kensington",51.50194596,-0.194392952,0,18,true,false,false,18,false,0
376,1661426821|-3600|-3600,"Millbank Tower, Pimlico",51.49188409,-0.125674815,7,17,true,false,false,24,false,0
377,1661426821|-3600|-3600,"Waterloo Bridge, South Bank",51.50535447,-0.113656543,8,5,true,false,false,15,false,0
378,1661426821|-3600|-3600,"Natural History Museum, South Kensington",51.49559291,-0.179077626,18,23,true,false,false,42,false,0
379,1661426821|-3600|-3600,"Turquoise Island, Notting Hill",51.51431171,-0.200838199,3,18,true,false,false,21,false,0
380,1661426821|-3600|-3600,"Stanhope Gate, Mayfair",51.50686435,-0.150666888,5,15,true,false,false,21,false,0
381,1661426821|-3600|-3600,"Charlotte Street, Fitzrovia",51.51953043,-0.13577731,4,10,true,false,false,14,false,0
382,1661426821|-3600|-3600,"Farm Street, Mayfair",51.50935171,-0.14744969,3,11,true,false,false,15,false,0
383,1661426821|-3600|-3600,"Frith Street, Soho",51.51310333,-0.13121385,0,17,true,false,false,18,false,0
384,1661426821|-3600|-3600,"Marloes Road, Kensington",51.496481,-0.192404,2,13,true,false,false,15,false,0
386,1661426821|-3600|-3600,"Moor Street, Soho",51.51352755,-0.130110822,8,7,true,false,false,16,false,0
387,1661426821|-3600|-3600,"Fire Brigade Pier, Vauxhall",51.49369988,-0.121394101,4,26,true,false,false,30,false,0
388,1661426821|-3600|-3600,"Southampton Street, Strand",51.51070161,-0.121723604,2,11,true,false,false,14,false,0
389,1661426821|-3600|-3600,"Upper Grosvenor Street, Mayfair",51.51013066,-0.155757901,0,18,true,false,false,18,false,0
390,1661426821|-3600|-3600,"Buxton Street 1, Shoreditch",51.521776,-0.068856,2,39,true,false,false,41,false,0
391,1661426821|-3600|-3600,"Clifford Street, Mayfair",51.51066202,-0.142345694,5,12,true,false,false,17,false,0
392,1661426821|-3600|-3600,"Imperial College, Knightsbridge",51.49942855,-0.179702476,10,11,true,false,false,21,false,0
393,1661426821|-3600|-3600,"Snow Hill, Farringdon",51.51733427,-0.103604248,10,1,true,false,false,15,false,0
394,1661426821|-3600|-3600,"Aberdeen Place, St. John's Wood",51.524826,-0.176268,10,8,true,false,false,18,false,0
395,1661426821|-3600|-3600,"Cadogan Gardens, Chelsea",51.492462,-0.159919,2,13,true,false,false,15,false,0
396,1661426821|-3600|-3600,"Shouldham Street, Marylebone",51.51809,-0.163609,1,14,true,false,false,16,false,0
397,1661426821|-3600|-3600,"Devonshire Terrace, Bayswater",51.51348,-0.17977,3,13,true,false,false,16,false,0
398,1661426821|-3600|-3600,"Holland Park, Kensington",51.502319,-0.200742,8,22,true,false,false,30,false,0
399,1661426821|-3600|-3600,"Brick Lane Market, Shoreditch",51.52261762,-0.071653961,2,22,true,false,false,24,false,0
400,1661426821|-3600|-3600,"George Street, Marylebone",51.517703,-0.154106,7,17,true,false,false,26,false,0
401,1661426821|-3600|-3600,"Columbia Road, Shoreditch",51.528187,-0.075375,1,21,true,false,false,24,false,0
402,1661426821|-3600|-3600,"Penfold Street, Marylebone",51.52289229,-0.171681991,7,8,true,false,false,15,false,0
403,1661426821|-3600|-3600,"George Place Mews, Marylebone",51.51689296,-0.158249929,2,13,true,false,false,16,false,0
404,1661426821|-3600|-3600,"Palace Gate, Kensington Gardens",51.50204238,-0.184400221,10,1,true,false,false,13,false,0
405,1661426821|-3600|-3600,"Gloucester Road Station, South Kensington",51.49418566,-0.18267094,3,12,true,false,false,15,false,0
408,1661426821|-3600|-3600,"Sun Street, Liverpool Street",51.520009,-0.083935724,11,10,true,false,false,24,false,0
409,1661426821|-3600|-3600,"Strata, Elephant &amp; Castle",51.493146,-0.099828,29,11,true,false,false,41,false,0
410,1661426821|-3600|-3600,"Edgware Road Station, Marylebone",51.519968,-0.169774,1,63,true,false,false,64,false,0
411,1661426821|-3600|-3600,"Rotherhithe Roundabout, Rotherhithe",51.499169,-0.055846029,11,7,true,false,false,19,false,0
412,1661426821|-3600|-3600,"Cleaver Street, Kennington",51.488105,-0.110121,5,11,true,false,false,17,false,0
419,1661426821|-3600|-3600,"Chelsea Bridge, Pimlico",51.485821,-0.149004,5,9,true,false,false,15,false,0
420,1661426821|-3600|-3600,"Southwark Station 1, Southwark",51.504043,-0.105312,21,16,true,false,false,37,false,0
421,1661426821|-3600|-3600,"Southwark Station 2, Southwark",51.504044,-0.104778,5,40,true,false,false,45,false,0
423,1661426821|-3600|-3600,"Eaton Square (South), Belgravia",51.49456127,-0.15393398,1,28,true,false,false,31,false,0
424,1661426821|-3600|-3600,"Ebury Bridge, Pimlico",51.490491,-0.149186,12,16,true,false,false,29,false,0
426,1661426821|-3600|-3600,"Vincent Street, Pimlico",51.493072,-0.129925,2,15,true,false,false,17,false,0
427,1661426821|-3600|-3600,"Cheapside, Bank",51.51397065,-0.09294031,7,36,true,false,false,43,false,0
428,1661426821|-3600|-3600,"Exhibition Road, Knightsbridge",51.499917,-0.174554,18,2,true,false,false,20,false,0
430,1661426821|-3600|-3600,"South Parade, Chelsea",51.48902,-0.17524,5,13,true,false,false,18,false,0
431,1661426821|-3600|-3600,"Crinan Street, King's Cross",51.534474,-0.122203,14,5,true,false,false,20,false,0
432,1661426821|-3600|-3600,"Exhibition Road Museums 1, South Kensington",51.496468,-0.17379696,8,5,true,false,false,13,false,0
433,1661426821|-3600|-3600,"Wren Street, Holborn",51.524564,-0.116279,5,26,true,false,false,33,false,0
435,1661426821|-3600|-3600,"Kennington Station, Kennington",51.488852,-0.105593,10,13,true,false,false,23,false,0
436,1661426821|-3600|-3600,"Red Lion Street, Holborn",51.51824,-0.11655,7,28,true,false,false,36,false,0
437,1661426821|-3600|-3600,"Vauxhall Walk, Vauxhall",51.488124,-0.120903,6,21,true,false,false,27,false,0
439,1661426821|-3600|-3600,"Killick Street, King's Cross",51.5338,-0.118677,9,12,true,false,false,22,false,0
440,1661426821|-3600|-3600,"Kennington Oval, Oval",51.483145,-0.113134,13,20,true,false,false,33,false,0
441,1661426821|-3600|-3600,"Sail Street, Vauxhall",51.495656,-0.114605,5,18,true,false,false,24,false,0
442,1661426821|-3600|-3600,"Walmer Road, Avondale",51.510101,-0.211358,2,22,true,false,false,24,false,0
443,1661426821|-3600|-3600,"Philpot Street, Whitechapel",51.515256,-0.058641,13,17,true,false,false,30,false,0
444,1661426821|-3600|-3600,"Bethnal Green Garden, Bethnal Green",51.52568,-0.055312,14,10,true,false,false,24,false,0
445,1661426821|-3600|-3600,"Cheshire Street, Bethnal Green",51.52388,-0.065076,6,22,true,false,false,28,false,0
446,1661426821|-3600|-3600,"York Hall, Bethnal Green",51.528936,-0.055894,24,3,true,false,false,27,false,0
447,1661426821|-3600|-3600,"Jubilee Crescent, Cubitt Town",51.493381,-0.007542,23,30,true,false,false,54,false,0
448,1661426821|-3600|-3600,"Fisherman's Walk West, Canary Wharf",51.50623,-0.02296,6,30,true,false,false,36,false,0
449,1661426821|-3600|-3600,"Shadwell Station, Shadwell",51.511088,-0.057159,19,13,true,false,false,35,false,0
450,1661426821|-3600|-3600,"Jubilee Street, Stepney",51.515975,-0.053177,18,10,true,false,false,28,false,0
451,1661426821|-3600|-3600,"Hermitage Court, Wapping",51.504719,-0.063531,5,11,true,false,false,16,false,0
453,1661426821|-3600|-3600,"Garnet Street, Shadwell",51.508447,-0.055167,11,12,true,false,false,24,false,0
454,1661426821|-3600|-3600,"Napier Avenue, Millwall",51.487679,-0.021582,16,3,true,false,false,20,false,0
455,1661426821|-3600|-3600,"East Ferry Road, Cubitt Town",51.49447,-0.014409,7,7,true,false,false,17,false,0
456,1661426821|-3600|-3600,"Parkway, Camden Town",51.538071,-0.144664,29,4,true,false,false,33,false,0
457,1661426821|-3600|-3600,"Castlehaven Road, Camden Town",51.542138,-0.145393,8,19,true,false,false,29,false,0
458,1661426821|-3600|-3600,"Wapping Lane, Wapping",51.504749,-0.057544,13,14,true,false,false,28,false,0
459,1661426821|-3600|-3600,"Gunmakers Lane, Old Ford",51.535179,-0.03338,12,3,true,false,false,17,false,0
460,1661426821|-3600|-3600,"Burdett Road, Mile End",51.516196,-0.029138,21,10,true,false,false,33,false,0
461,1661426821|-3600|-3600,"Aston Street, Stepney",51.516,-0.038775,22,3,true,false,true,26,false,0
462,1661426821|-3600|-3600,"Bonny Street, Camden Town",51.541603,-0.138853,8,36,true,false,false,45,false,0
463,1661426821|-3600|-3600,"Thurtle Road, Haggerston",51.534776,-0.071881,5,15,true,false,false,22,false,0
464,1661426821|-3600|-3600,"St. Mary &amp; St. Michael Church, Stepney",51.51417,-0.052099,12,13,true,false,false,25,false,0
465,1661426821|-3600|-3600,"Pitfield Street North,Hoxton",51.53558,-0.08249,7,20,true,false,false,28,false,0
466,1661426821|-3600|-3600,"Whiston Road, Haggerston",51.534464,-0.076341,16,2,true,false,false,21,false,0
467,1661426821|-3600|-3600,"Southern Grove, Bow",51.523538,-0.030556,12,4,true,false,false,17,false,0
468,1661426821|-3600|-3600,"Cantrell Road, Bow",51.521564,-0.022694,19,4,true,false,false,24,false,0
469,1661426821|-3600|-3600,"Lindfield Street, Poplar",51.513757,-0.020467,29,13,true,false,false,44,false,0
470,1661426821|-3600|-3600,"Mostyn Grove, Bow",51.530535,-0.025492,29,16,true,false,false,46,false,0
471,1661426821|-3600|-3600,"Hewison Street, Old Ford",51.533283,-0.028155,17,1,true,false,false,19,false,0
472,1661426821|-3600|-3600,"Malmesbury Road, Bow",51.529452,-0.027616,6,6,true,false,false,21,false,0
473,1661426821|-3600|-3600,"Millharbour, Millwall",51.496137,-0.019355,8,9,true,false,false,19,false,0
474,1661426821|-3600|-3600,"Gascoyne Road, Victoria Park",51.541515,-0.038557746,4,14,true,false,false,20,false,0
475,1661426821|-3600|-3600,"Lightermans Road, Millwall",51.499041,-0.020157,24,6,true,false,false,31,false,0
476,1661426821|-3600|-3600,"Stebondale Street, Cubitt Town",51.489096,-0.009205,21,5,true,false,false,29,false,0
477,1661426821|-3600|-3600,"Spindrift Avenue, Millwall",51.49109,-0.018716,16,20,true,false,false,36,false,0
478,1661426821|-3600|-3600,"Stepney Green Station, Stepney",51.521889,-0.04667,10,7,true,false,false,21,false,0
479,1661426821|-3600|-3600,"Pott Street, Bethnal Green",51.527152,-0.058005,17,3,true,false,false,20,false,0
480,1661426821|-3600|-3600,"Flamborough Street, Limehouse",51.5128711,-0.0389866,11,14,true,false,false,25,false,0
481,1661426821|-3600|-3600,"Saunders Ness Road, Cubitt Town",51.487129,-0.0090011,15,14,true,false,false,35,false,0
482,1661426821|-3600|-3600,"Exhibition Road Museums 2, South Kensington",51.495947,-0.17368958,1,13,true,false,false,14,false,0
483,1661426821|-3600|-3600,"Albert Gardens, Stepney",51.51328,-0.047784,22,9,true,false,false,33,false,0
484,1661426821|-3600|-3600,"Bromley High Street, Bow",51.528828,-0.013258,19,2,true,false,false,24,false,0
485,1661426821|-3600|-3600,"Old Ford Road, Bethnal Green",51.531127,-0.048017,10,13,true,false,false,24,false,0
486,1661426821|-3600|-3600,"Granby Street, Shoreditch",51.525645,-0.069543,11,26,true,false,false,37,false,0
487,1661426821|-3600|-3600,"Canton Street, Poplar",51.511811,-0.025626,16,7,true,false,false,23,false,0
488,1661426821|-3600|-3600,"Reardon Street, Wapping",51.506946,-0.058681,18,3,true,false,false,22,false,0
491,1661426821|-3600|-3600,"Queen Mary's, Mile End",51.522507,-0.041378,22,20,true,false,false,44,false,0
492,1661426821|-3600|-3600,"Maplin Street, Mile End",51.525501,-0.032267204,12,25,true,false,false,39,false,0
494,1661426821|-3600|-3600,"South Quay East, Canary Wharf",51.50196,-0.016251,22,13,true,false,false,36,false,0
495,1661426821|-3600|-3600,"Bow Church Station, Bow",51.528169,-0.018703,34,3,true,false,false,39,false,0
496,1661426821|-3600|-3600,"Devons Road, Bow",51.52512,-0.015578,25,10,true,false,false,39,false,0
497,1661426821|-3600|-3600,"Merchant Street, Bow",51.526578,-0.027581,25,2,true,false,false,27,false,0
498,1661426821|-3600|-3600,"Bow Road Station, Bow",51.527058,-0.025296,21,20,true,false,false,41,false,0
499,1661426821|-3600|-3600,"Furze Green, Bow",51.519265,-0.021345,23,9,true,false,false,36,false,0
500,1661426821|-3600|-3600,"Ansell House, Stepney",51.520019,-0.05438,2,37,true,false,false,41,false,0
501,1661426821|-3600|-3600,"Cephas Street, Bethnal Green",51.522561,-0.054883,17,7,true,false,false,24,false,0
502,1661426821|-3600|-3600,"Bonner Gate, Victoria Park",51.53341,-0.049591815,10,10,true,false,false,21,false,0
503,1661426821|-3600|-3600,"Cleveland Way, Stepney",51.520893,-0.051394,17,10,true,false,false,36,false,0
504,1661426821|-3600|-3600,"St. John's Park, Cubitt Town",51.496454,-0.009506,8,22,true,false,false,30,false,0
505,1661426821|-3600|-3600,"Ackroyd Drive, Bow",51.520398,-0.026768,6,19,true,false,false,29,false,0
506,1661426821|-3600|-3600,"Bell Lane, Liverpool Street",51.517475,-0.075855,19,4,true,false,false,23,false,0
507,1661426821|-3600|-3600,"Clarkson Street, Bethnal Green",51.528692,-0.059091,9,22,true,false,false,31,false,0
508,1661426821|-3600|-3600,"Fournier Street, Whitechapel",51.519362,-0.074431,5,13,true,false,false,18,false,0
509,1661426821|-3600|-3600,"Fore Street, Guildhall",51.517842,-0.090075,0,16,true,false,false,19,false,0
510,1661426821|-3600|-3600,"Westferry DLR, Limehouse",51.509303,-0.025996,39,0,true,false,false,41,false,0
511,1661426821|-3600|-3600,"Sutton Street, Shadwell",51.511066,-0.053558,20,11,true,false,false,33,false,0
512,1661426821|-3600|-3600,"Pritchard's Road, Bethnal Green",51.532091,-0.06142,20,9,true,false,false,30,false,0
513,1661426821|-3600|-3600,"Watney Market, Stepney",51.5142228,-0.055656,8,42,true,false,false,51,false,0
514,1661426821|-3600|-3600,"Portman Square, Marylebone",51.516204,-0.155525,2,15,true,false,false,17,false,0
